"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NA","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Bad Practice Rules","Best Practice Rules","Clone Metric Rules","Code Style Rules","Cohesion Metric Rules","Complexity Metric Rules","Correctness Rules","Coupling Metric Rules","Design Rules","Design Pattern","Documentation Metric Rules","Documentation Rules","Dodgy Code Rules","Error Prone Rules","Experimental Rules","Inheritance Metric Rules","Internationalization Rules","Multithreaded Correctness Rules","Multithreading Rules","Optimization Rules","Performance Rules","Runtime Rules","Security Code Guideline Rules","Security Rules","Size Metric Rules","Vulnerability Rules"
"L19895","ExpressionFactory2","hudson.ExpressionFactory2","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.222\core\src\main\java\hudson\ExpressionFactory2.java","24","1","172","2","0","0","0","0","0","0","0","0","1","1","1","2","1","3","0","1","2","0.5","0.478261","11","11","1","1","0.253968","32","0","0","0","0","0","12","38","1","0","1","0","1","0","1","0","1","3","0","1","0","94","149","5","2","5","2","21","0","19","1","21","30","0","19","1","0","0","45","2","7","0","0","1","0","2","1","0","0","0","6","0","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2768","ExtensionComponent<T extends Object>","hudson.ExtensionComponent","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.222\core\src\main\java\hudson\ExtensionComponent.java","42","1","104","2","0","0","0","0","0","0","0","0","1","2","2","13","4","25","18","4","11","0.625","0.40625","26","25","5","3","0.40625","26","0","0","0","0","0","38","63","3","1","3","1","7","0","7","0","7","18","0","7","0","38","63","3","1","3","1","7","0","7","0","7","18","0","7","0","0","0","9","1","3","1","0","0","0","2","0","0","0","0","1","0","9","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"L2749","ExtensionFinder","hudson.ExtensionFinder","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.222\core\src\main\java\hudson\ExtensionFinder.java","90","1","766","2","0","0","0","0","0","0","0","0","4","3","1","12","6","9","6","0","8","0.857143","0.671233","98","96","6","1","0.342532","211","1","1","3","3","1","48","159","1","2","1","2","8","0","6","0","8","19","0","6","0","405","677","15","25","14","7","49","2","23","0","88","203","3","57","0","0","0","136","11","18","0","0","3","0","11","4","5","0","1","9","0","104","2","0","2","0","0","0","0","2","0","0","0","0","0","22","0"
"L2239","ExtensionList<T extends Object>","hudson.ExtensionList","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.222\core\src\main\java\hudson\ExtensionList.java","73","1","470","2","0.0410256","1","4","2","0.0502513","0.083682","20","20","3","2","2","61","14","174","241","12","45","0.619048","0.369444","133","128","13","8","0.366048","138","1","1","1","2","1","227","385","8","4","8","4","33","3","20","0","33","108","3","20","0","239","398","9","4","8","4","36","3","22","0","41","111","3","25","0","0","0","68","1","18","7","0","1","14","13","1","0","0","1","2","0","44","0","0","0","0","0","0","0","3","0","0","0","0","0","8","0"
"L20401","ExtensionListListener","hudson.ExtensionListListener","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.222\core\src\main\java\hudson\ExtensionListListener.java","32","1","42","2","0","0","0","0","0","0","0","0","0","0","0","1","0","7","1","0","1","1","0.8125","13","13","2","0","0.8125","13","0","0","5","5","0","3","11","0","0","0","0","1","0","1","0","1","0","0","1","0","3","11","0","0","0","0","1","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L20594","ExtensionListView","hudson.ExtensionListView","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.222\core\src\main\java\hudson\ExtensionListView.java","54","1","167","2","0","0","0","0","0","0","0","0","2","0","0","2","1","6","7","0","2","1","0.722222","26","25","3","0","0.238938","27","0","0","0","0","0","10","19","0","0","0","0","2","0","2","0","2","2","0","2","0","86","114","1","2","0","1","22","0","20","0","41","22","0","38","0","0","0","51","0","1","0","0","1","0","0","2","0","0","0","0","0","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5360","FilePath","hudson.FilePath","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.222\core\src\main\java\hudson\FilePath.java","211","1","3379","2","0","0","0","0","0","0","0","0","4","6","5","298","85","211","284","76","210","0.912621","0.463562","846","775","94","9","0.325613","970","0","0","0","0","0","979","2001","18","10","18","10","134","3","102","2","134","540","3","102","2","2009","3169","135","17","131","13","259","5","189","3","322","938","5","251","3","0","9","546","16","153","22","0","24","0","125","6","17","0","4","13","0","484","2","0","11","0","2","0","0","1","0","2","0","0","0","33","0"
"L22261","FileSystemProvisioner","hudson.FileSystemProvisioner","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.222\core\src\main\java\hudson\FileSystemProvisioner.java","121","1","252","2","0","0","0","0","0","0","0","0","1","0","0","5","11","6","2","3","8","0.833333","0.916084","131","131","5","1","0.739796","145","1","2","2","2","2","12","79","1","1","1","1","5","1","5","0","5","2","1","5","0","51","132","8","34","1","2","12","1","12","0","73","15","3","58","0","0","0","33","0","3","0","0","0","0","1","1","0","0","1","0","0","18","2","0","0","0","1","0","0","0","0","0","0","0","0","12","0"
"L22289","FileSystemProvisionerDescriptor","hudson.FileSystemProvisionerDescriptor","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.222\core\src\main\java\hudson\FileSystemProvisionerDescriptor.java","37","1","72","2","0","0","0","0","0","0","0","0","0","0","0","1","6","3","0","0","1","1","0.926829","38","38","2","0","0.926829","38","2","4","2","2","2","3","36","7","28","0","0","1","0","1","0","57","0","2","42","0","3","36","7","28","0","0","1","0","1","0","57","0","2","42","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","4","0"
"L13117","Functions","hudson.Functions","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.222\core\src\main\java\hudson\Functions.java","184","1","2227","2","0.024861","2","12","3","0.0176125","0.0258216","36","33","73","6","3","398","83","132","241","96","256","0.518987","0.298656","511","461","82","76","0.297768","547","0","0","0","0","0","1200","1929","8","74","8","74","160","2","157","1","160","732","2","157","1","1290","2044","18","79","18","79","174","2","167","1","178","779","2","169","1","0","7","265","5","129","8","0","13","19","112","1","6","0","4","4","0","213","1","0","3","0","0","0","0","2","0","6","0","0","0","22","0"
"L23577","Indenter<J extends Job>","hudson.Indenter","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.222\core\src\main\java\hudson\Indenter.java","33","1","45","2","0","0","0","0","0","0","0","0","0","1","1","4","2","3","0","0","3","0.333333","0.3125","5","5","1","2","0.3125","5","0","0","1","1","0","11","13","0","3","0","3","3","0","2","0","3","5","0","2","0","11","13","0","3","0","3","3","0","2","0","3","5","0","2","0","0","0","7","0","1","0","0","0","0","1","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4046","Launcher","hudson.Launcher","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.222\core\src\main\java\hudson\Launcher.java","85","1","1430","2","0","0","0","0","0","0","0","0","7","3","3","43","10","142","71","20","50","0.96","0.601415","255","253","24","1","0.367162","445","0","0","6","8","0","169","473","5","3","5","3","30","1","24","0","30","71","1","24","0","767","1346","51","37","47","13","123","1","113","0","296","320","2","249","0","0","1","241","6","46","13","0","14","0","25","9","0","0","3","1","0","189","0","0","9","0","1","0","0","2","0","2","0","0","0","39","0"
"L24239","LauncherDecorator","hudson.LauncherDecorator","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.222\core\src\main\java\hudson\LauncherDecorator.java","19","1","54","2","0","0","0","0","0","0","0","0","1","0","0","2","4","1","1","1","3","1","0.837209","36","36","3","0","0.837209","36","1","1","0","0","1","7","36","0","0","0","0","2","0","2","0","2","1","0","2","0","7","36","0","0","0","0","2","0","2","0","2","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L24808","LocalPluginManager","hudson.LocalPluginManager","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.222\core\src\main\java\hudson\LocalPluginManager.java","43","1","84","2","0","0","0","0","0","0","0","0","1","1","1","5","3","10","8","5","9","1","0.452381","19","18","4","0","0.452381","19","4","6","6","6","1","23","42","21","25","1","0","4","0","3","0","78","8","9","49","0","23","42","21","25","1","0","4","0","3","0","78","8","9","49","0","0","0","10","0","1","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","7","0"
"L25298","Lookup","hudson.Lookup","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.222\core\src\main\java\hudson\Lookup.java","34","1","57","2","0","0","0","0","0","0","0","0","1","1","1","4","0","4","5","0","3","0.5","0.461538","12","12","2","2","0.461538","12","0","0","0","0","0","14","24","1","0","1","0","3","0","3","1","3","6","0","3","1","14","24","1","0","1","0","3","0","3","1","3","6","0","3","1","0","0","5","0","1","0","0","0","0","1","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L25322","Main","hudson.Main","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.222\core\src\main\java\hudson\Main.java","57","1","231","2","0","0","0","0","0","0","0","0","1","4","4","28","8","10","0","8","13","1","0.239264","39","26","4","0","0.239264","39","0","0","0","0","0","124","175","3","1","3","1","5","3","3","0","5","90","3","3","0","124","175","3","1","3","1","5","3","3","0","5","90","3","3","0","0","1","19","9","16","1","0","8","0","12","0","3","0","0","3","0","10","0","0","2","0","0","0","0","0","0","1","0","0","0","6","0"
"L17551","MarkupText","hudson.MarkupText","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.222\core\src\main\java\hudson\MarkupText.java","42","1","334","2","0","0","0","0","0","0","0","0","3","2","2","21","4","29","27","7","17","0.666667","0.411215","44","39","6","3","0.377358","100","1","1","0","0","1","63","119","2","1","2","1","10","0","8","0","19","31","0","16","0","165","293","7","2","7","2","28","0","25","0","46","84","0","41","0","0","0","32","0","13","3","0","3","0","8","2","2","0","0","1","0","27","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0"
"L22401","PermalinkList","hudson.PermalinkList","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.222\core\src\main\java\hudson\PermalinkList.java","39","1","70","2","0","0","0","0","0","0","0","0","1","2","2","8","2","3","3","2","6","0.6","0.4","14","14","3","2","0.4","14","0","0","0","0","0","21","32","0","0","0","0","4","0","4","0","4","12","0","4","0","21","32","0","0","0","0","4","0","4","0","4","12","0","4","0","0","0","5","0","5","0","0","0","0","4","0","0","0","0","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17825","Plugin","hudson.Plugin","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.222\core\src\main\java\hudson\Plugin.java","86","1","321","2","0","0","0","0","0","0","0","0","5","1","1","24","8","7","6","10","23","0.909091","0.739669","179","173","10","1","0.742972","185","1","1","1","1","1","63","235","4","3","3","3","13","1","10","1","13","24","2","10","1","64","236","4","6","3","3","13","1","10","1","26","24","2","20","2","0","1","10","8","12","0","0","2","0","10","1","0","0","0","3","0","3","6","0","0","0","0","0","0","0","0","0","0","0","0","6","0"
"L17761","PluginFirstClassLoader","hudson.PluginFirstClassLoader","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.222\core\src\main\java\hudson\PluginFirstClassLoader.java","44","1","104","2","0","0","0","0","0","0","0","0","4","1","1","9","2","1","1","7","15","0.285714","0.155172","9","9","2","5","0.155172","9","2","2","0","0","1","49","61","18","16","1","3","8","0","6","0","73","10","0","48","6","49","61","18","16","1","3","8","0","6","0","73","10","0","48","6","0","0","22","0","5","0","0","0","0","1","1","0","0","0","4","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"L3213","PluginManager","hudson.PluginManager","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.222\core\src\main\java\hudson\PluginManager.java","178","1","2253","2","0","0","0","0","0","0","0","0","8","5","5","228","58","77","60","102","167","0.659091","0.282276","387","281","29","15","0.237507","442","3","5","1","7","2","984","1531","20","25","20","22","65","9","43","0","75","574","9","46","0","1419","2076","42","46","36","28","95","16","63","0","162","704","17","92","0","0","7","249","29","89","8","0","19","0","63","3","17","0","8","27","0","169","0","0","11","0","3","0","0","1","0","4","0","0","0","49","0"
"L50338","PluginManagerStaplerOverride","hudson.PluginManagerStaplerOverride","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.222\core\src\main\java\hudson\PluginManagerStaplerOverride.java","17","1","26","2","0","0","0","0","0","0","0","0","1","0","0","1","2","3","2","1","2","1","0.75","15","15","2","0","0.75","15","1","1","1","1","1","5","10","0","0","0","0","1","0","1","0","1","1","0","1","0","5","10","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3101","PluginWrapper","hudson.PluginWrapper","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.222\core\src\main\java\hudson\PluginWrapper.java","112","1","1273","2","0","0","0","0","0","0","0","0","3","5","4","149","20","42","68","25","104","0.7","0.395787","357","303","49","21","0.356597","373","1","1","0","0","1","545","1006","20","30","20","30","79","5","69","6","79","270","5","69","6","673","1162","37","44","36","37","101","16","90","8","121","317","17","101","8","0","2","157","1","41","8","0","6","0","29","3","5","0","3","3","0","107","0","0","4","0","1","0","0","0","0","2","0","0","0","38","0"
"L4297","Proc","hudson.Proc","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.222\core\src\main\java\hudson\Proc.java","66","1","520","2","0","0","0","0","0","0","0","0","1","1","1","8","1","34","24","0","8","1","0.754717","80","80","8","0","0.337321","141","0","0","3","3","0","26","124","3","3","3","3","8","1","7","0","8","5","1","7","0","277","455","17","9","17","9","36","3","30","0","40","130","3","32","0","0","3","82","1","20","2","0","6","0","11","0","0","0","0","1","0","64","1","0","4","0","1","0","0","0","0","1","0","0","0","17","0"
"L50739","ProxyConfiguration","hudson.ProxyConfiguration","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.222\core\src\main\java\hudson\ProxyConfiguration.java","86","1","494","2","0","0","0","0","0","0","0","0","2","3","3","60","12","12","15","19","51","0.259259","0.243542","66","58","7","20","0.18232","66","2","3","0","0","2","205","307","13","13","12","12","32","3","26","4","33","97","4","27","4","296","409","19","43","12","14","38","3","30","4","95","147","5","72","4","0","1","97","0","14","2","0","1","0","13","2","0","0","1","0","0","73","0","0","1","0","1","0","0","0","0","0","0","0","0","20","0"
"L51658","ResponseHeaderFilter","hudson.ResponseHeaderFilter","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.222\core\src\main\java\hudson\ResponseHeaderFilter.java","80","1","105","2","0","0","0","0","0","0","0","0","2","1","1","4","0","0","0","0","3","0.25","0.703125","45","43","1","3","0.703125","45","0","0","0","0","0","19","26","1","0","1","0","3","0","3","0","3","8","0","3","0","19","26","1","0","1","0","3","0","3","0","3","8","0","3","0","0","0","8","0","1","0","0","0","0","0","1","0","0","0","0","0","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L58329","StructuredForm","hudson.StructuredForm","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.222\core\src\main\java\hudson\StructuredForm.java","40","1","75","2","0","0","0","0","0","0","0","0","2","1","1","5","0","1","1","0","2","1","0.6","24","24","3","0","0.6","24","0","0","0","0","0","16","36","0","0","0","0","2","0","2","0","2","9","0","2","0","16","36","0","0","0","0","2","0","2","0","2","9","0","2","0","0","0","1","0","3","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23559","TcpSlaveAgentListener","hudson.TcpSlaveAgentListener","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.222\core\src\main\java\hudson\TcpSlaveAgentListener.java","89","1","566","2","0","0","0","0","0","0","0","0","1","2","2","20","8","6","7","10","19","0.9","0.439759","73","67","9","1","0.225","99","0","0","0","0","0","93","187","7","6","7","6","9","3","9","0","9","40","3","9","0","341","478","21","17","15","11","34","3","31","3","53","157","3","48","3","0","9","90","3","17","1","0","11","0","5","1","5","0","0","2","0","74","0","0","11","0","0","0","0","0","0","0","0","0","0","10","0"
"L61990","UDPBroadcastThread","hudson.UDPBroadcastThread","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.222\core\src\main\java\hudson\UDPBroadcastThread.java","47","1","63","2","0","0","0","0","0","0","0","0","1","1","1","2","3","0","0","1","2","0.5","0.454545","10","10","1","1","0.454545","10","0","0","0","0","0","12","17","2","0","2","0","1","1","1","0","1","2","1","1","0","12","17","2","0","2","0","1","1","1","0","1","2","1","1","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"L51628","URLConnectionDecorator","hudson.URLConnectionDecorator","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.222\core\src\main\java\hudson\URLConnectionDecorator.java","38","1","50","2","0","0","0","0","0","0","0","0","1","0","0","2","2","1","1","1","3","1","0.684211","13","13","3","0","0.684211","13","1","1","0","0","1","6","13","0","0","0","0","2","0","2","0","2","1","0","2","0","6","13","0","0","0","0","2","0","2","0","2","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L62009","Util","hudson.Util","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.222\core\src\main\java\hudson\Util.java","102","1","1660","2","0.00989346","1","4","1","0.00641437","0.00840336","10","7","42","8","5","237","10","242","409","12","102","0.833333","0.415917","601","518","70","14","0.415917","601","0","0","0","0","0","844","1559","19","13","19","13","90","5","83","0","90","469","5","83","0","844","1559","19","13","19","13","90","5","83","0","90","469","5","83","0","0","0","89","0","0","19","0","0","7","0","1","11","0","1","0","0","51","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0"
"L17120","WebAppMain","hudson.WebAppMain","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.222\core\src\main\java\hudson\WebAppMain.java","81","1","409","2","0","0","0","0","0","0","0","0","1","3","3","37","19","5","2","18","25","0.5","0.361446","90","31","3","3","0.315254","93","0","0","1","1","0","159","280","7","1","7","1","7","0","5","0","7","98","0","5","0","202","329","14","2","9","1","12","2","9","0","24","119","2","19","1","0","2","47","6","14","2","0","3","0","12","0","2","0","2","4","0","32","0","0","2","0","0","0","0","1","0","0","0","0","0","11","0"
"L22281","WorkspaceSnapshot","hudson.WorkspaceSnapshot","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.222\core\src\main\java\hudson\WorkspaceSnapshot.java","47","1","73","2","0","0","0","0","0","0","0","0","0","0","0","4","4","7","2","0","4","0.4","0.692308","27","26","2","3","0.692308","27","2","2","1","1","1","12","27","0","3","0","3","4","0","4","0","4","3","0","4","0","12","27","0","3","0","3","4","0","4","0","4","3","0","4","0","0","0","5","1","0","0","0","0","0","1","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
