"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NA","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Bad Practice Rules","Best Practice Rules","Clone Metric Rules","Code Style Rules","Cohesion Metric Rules","Complexity Metric Rules","Correctness Rules","Coupling Metric Rules","Design Rules","Design Pattern","Documentation Metric Rules","Documentation Rules","Dodgy Code Rules","Error Prone Rules","Experimental Rules","Inheritance Metric Rules","Internationalization Rules","Multithreaded Correctness Rules","Multithreading Rules","Optimization Rules","Performance Rules","Runtime Rules","Security Code Guideline Rules","Security Rules","Size Metric Rules","Vulnerability Rules"
"L19959","ExpressionFactory2","hudson.ExpressionFactory2","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.138\core\src\main\java\hudson\ExpressionFactory2.java","24","1","172","2","0","0","0","0","0","0","0","0","1","1","1","2","1","3","0","1","2","0.5","0.478261","11","11","1","1","0.253968","32","0","0","0","0","0","12","38","1","0","1","0","1","0","1","0","1","3","0","1","0","94","149","5","2","5","2","21","0","19","1","21","30","0","19","1","0","0","45","2","8","0","0","1","0","3","1","0","0","0","6","0","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3379","ExtensionComponent<T extends Object>","hudson.ExtensionComponent","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.138\core\src\main\java\hudson\ExtensionComponent.java","42","1","106","2","0","0","0","0","0","0","0","0","1","2","2","14","4","26","17","4","11","0.625","0.393939","26","25","5","3","0.393939","26","0","0","0","0","0","40","65","3","1","3","1","7","0","7","0","7","19","0","7","0","40","65","3","1","3","1","7","0","7","0","7","19","0","7","0","0","0","9","1","4","1","0","0","0","3","0","0","0","0","1","0","9","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"L3360","ExtensionFinder","hudson.ExtensionFinder","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.138\core\src\main\java\hudson\ExtensionFinder.java","82","1","697","2","0.0618221","1","8","2","0.038961","0.0650406","24","24","4","1","1","7","5","9","3","0","6","0.857143","0.798246","91","91","6","1","0.348057","197","1","1","3","3","1","23","122","1","0","1","0","6","0","6","0","6","5","0","6","0","369","616","15","19","14","5","45","2","22","0","80","186","3","56","0","0","0","148","9","20","0","0","4","19","12","3","4","0","1","7","0","100","2","0","2","0","0","0","0","2","0","0","0","0","0","21","0"
"L2782","ExtensionList<T extends Object>","hudson.ExtensionList","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.138\core\src\main\java\hudson\ExtensionList.java","73","1","469","2","0.0406091","1","4","2","0.0503778","0.0840336","20","20","3","2","2","61","14","168","226","12","45","0.619048","0.370474","133","128","13","8","0.367021","138","1","1","1","2","1","226","384","8","4","8","4","33","3","20","0","33","109","3","20","0","238","397","9","4","8","4","36","3","22","0","41","112","3","25","0","0","0","68","1","23","7","0","1","14","18","1","0","0","1","2","0","44","0","0","0","0","0","0","0","3","0","0","0","0","0","8","0"
"L20370","ExtensionListListener","hudson.ExtensionListListener","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.138\core\src\main\java\hudson\ExtensionListListener.java","32","1","42","2","0","0","0","0","0","0","0","0","0","0","0","1","0","7","1","0","1","1","0.8125","13","13","2","0","0.8125","13","0","0","5","5","0","3","11","0","0","0","0","1","0","1","0","1","0","0","1","0","3","11","0","0","0","0","1","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L20566","ExtensionListView","hudson.ExtensionListView","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.138\core\src\main\java\hudson\ExtensionListView.java","54","1","167","2","0","0","0","0","0","0","0","0","2","0","0","2","1","6","7","0","2","1","0.722222","26","25","3","0","0.238938","27","0","0","0","0","0","10","19","0","0","0","0","2","0","2","0","2","2","0","2","0","86","114","1","2","0","1","22","0","20","0","41","22","0","38","0","0","0","51","0","1","0","0","1","0","0","2","0","0","0","0","0","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2852","FilePath","hudson.FilePath","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.138\core\src\main\java\hudson\FilePath.java","214","1","3370","2","0","0","0","0","0","0","0","0","4","6","5","307","84","213","270","78","211","0.911765","0.456274","840","766","93","9","0.323243","961","0","0","0","0","0","1001","2015","18","10","18","10","133","3","101","2","133","556","3","101","2","2012","3157","131","17","127","13","256","5","187","3","318","946","5","248","3","0","0","542","0","0","22","0","0","0","0","6","18","0","4","0","0","479","0","0","0","0","2","0","0","0","0","0","0","0","0","33","0"
"L22182","FileSystemProvisioner","hudson.FileSystemProvisioner","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.138\core\src\main\java\hudson\FileSystemProvisioner.java","122","1","253","2","0","0","0","0","0","0","0","0","1","0","0","5","11","6","2","3","8","0.833333","0.916084","131","131","5","1","0.739796","145","1","2","2","2","2","12","79","1","1","1","1","5","1","5","0","5","2","1","5","0","51","132","8","33","1","2","12","1","12","0","72","15","3","57","0","0","0","33","0","3","0","0","0","0","1","1","0","0","1","0","0","18","2","0","0","0","1","0","0","0","0","0","0","0","0","12","0"
"L22210","FileSystemProvisionerDescriptor","hudson.FileSystemProvisionerDescriptor","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.138\core\src\main\java\hudson\FileSystemProvisionerDescriptor.java","36","1","71","2","0","0","0","0","0","0","0","0","0","0","0","1","6","3","0","0","1","1","0.926829","38","38","2","0","0.926829","38","2","4","2","2","2","3","36","7","27","0","0","1","0","1","0","56","0","2","41","0","3","36","7","27","0","0","1","0","1","0","56","0","2","41","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","4","0"
"L13397","Functions","hudson.Functions","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.138\core\src\main\java\hudson\Functions.java","176","1","2080","2","0.00639869","1","4","1","0.00524934","0.00578512","10","7","68","6","3","388","83","125","232","91","241","0.513514","0.288679","459","410","76","72","0.288294","495","0","0","0","0","0","1131","1791","6","70","6","70","150","1","147","1","150","695","1","147","1","1222","1905","14","75","14","75","165","1","157","1","169","743","1","157","1","0","7","249","4","137","10","0","12","7","120","1","7","0","3","2","0","209","1","0","3","0","0","0","0","2","0","8","0","0","0","22","0"
"L23444","Indenter<J extends Job>","hudson.Indenter","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.138\core\src\main\java\hudson\Indenter.java","33","1","45","2","0","0","0","0","0","0","0","0","0","1","1","4","2","3","0","0","3","0.333333","0.3125","5","5","1","2","0.3125","5","0","0","1","1","0","11","13","0","3","0","3","3","0","2","0","3","5","0","2","0","11","13","0","3","0","3","3","0","2","0","3","5","0","2","0","0","0","7","0","1","0","0","0","0","1","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4678","Launcher","hudson.Launcher","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.138\core\src\main\java\hudson\Launcher.java","85","1","1430","2","0","0","0","0","0","0","0","0","7","3","3","43","10","141","70","20","50","0.96","0.602837","255","253","24","1","0.367683","446","0","0","6","8","0","168","472","5","3","5","3","30","1","24","0","30","70","1","24","0","767","1346","51","37","47","13","122","1","112","0","295","320","2","248","0","0","2","239","6","48","13","0","14","0","27","9","0","0","3","1","0","187","0","0","10","0","1","0","0","2","0","2","0","0","0","39","0"
"L24070","LauncherDecorator","hudson.LauncherDecorator","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.138\core\src\main\java\hudson\LauncherDecorator.java","16","1","51","2","0","0","0","0","0","0","0","0","1","0","0","2","4","1","1","1","3","1","0.837209","36","36","3","0","0.837209","36","1","1","0","0","1","7","36","0","0","0","0","2","0","2","0","2","1","0","2","0","7","36","0","0","0","0","2","0","2","0","2","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L24643","LocalPluginManager","hudson.LocalPluginManager","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.138\core\src\main\java\hudson\LocalPluginManager.java","43","1","90","2","0","0","0","0","0","0","0","0","1","1","1","5","3","10","8","5","9","1","0.520833","25","24","4","0","0.520833","25","4","6","6","6","1","23","48","18","24","1","0","4","0","3","0","73","8","9","46","0","23","48","18","24","1","0","4","0","3","0","73","8","9","46","0","0","0","7","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","6","0"
"L25140","Lookup","hudson.Lookup","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.138\core\src\main\java\hudson\Lookup.java","34","1","57","2","0","0","0","0","0","0","0","0","1","1","1","4","0","4","5","0","3","0.5","0.461538","12","12","2","2","0.461538","12","0","0","0","0","0","14","24","1","0","1","0","3","0","3","1","3","6","0","3","1","14","24","1","0","1","0","3","0","3","1","3","6","0","3","1","0","0","5","0","2","0","0","0","0","2","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L25164","Main","hudson.Main","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.138\core\src\main\java\hudson\Main.java","55","1","231","2","0","0","0","0","0","0","0","0","1","4","4","29","8","10","0","8","13","1","0.236364","39","26","4","0","0.236364","39","0","0","0","0","0","126","177","3","1","3","1","5","3","3","0","5","94","3","3","0","126","177","3","1","3","1","5","3","3","0","5","94","3","3","0","0","1","19","9","18","1","0","8","0","14","0","3","0","0","3","0","10","0","0","2","0","0","0","0","0","0","1","0","0","0","6","0"
"L17589","MarkupText","hudson.MarkupText","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.138\core\src\main\java\hudson\MarkupText.java","42","1","334","2","0","0","0","0","0","0","0","0","3","2","2","21","4","28","26","7","17","0.666667","0.411215","44","39","6","3","0.377358","100","1","1","0","0","1","63","119","2","1","2","1","10","0","8","0","19","31","0","16","0","165","293","7","2","7","2","28","0","25","0","46","84","0","41","0","0","0","32","0","14","3","0","3","0","9","2","2","0","0","1","0","27","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0"
"L22322","PermalinkList","hudson.PermalinkList","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.138\core\src\main\java\hudson\PermalinkList.java","39","1","70","2","0","0","0","0","0","0","0","0","1","2","2","8","2","3","3","2","6","0.6","0.4","14","14","3","2","0.4","14","0","0","0","0","0","21","32","0","0","0","0","4","0","4","0","4","12","0","4","0","21","32","0","0","0","0","4","0","4","0","4","12","0","4","0","0","0","5","0","6","0","0","0","0","5","0","0","0","0","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17944","Plugin","hudson.Plugin","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.138\core\src\main\java\hudson\Plugin.java","83","1","304","2","0","0","0","0","0","0","0","0","5","1","1","22","7","7","9","9","21","1","0.767544","175","170","10","0","0.770213","181","1","1","1","1","1","53","221","3","2","2","2","12","0","9","1","12","21","1","9","1","54","222","3","4","2","2","12","0","9","1","24","21","1","18","2","0","1","5","8","11","0","0","2","0","9","1","0","0","0","3","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"L17819","PluginFirstClassLoader","hudson.PluginFirstClassLoader","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.138\core\src\main\java\hudson\PluginFirstClassLoader.java","44","1","108","2","0","0","0","0","0","0","0","0","4","1","1","9","2","1","1","7","15","0.285714","0.145161","9","9","2","5","0.145161","9","2","2","0","0","1","53","65","18","15","1","3","8","0","6","0","72","14","0","48","6","53","65","18","15","1","3","8","0","6","0","72","14","0","48","6","0","0","21","0","7","0","0","0","0","6","1","0","0","0","1","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0"
"L3689","PluginManager","hudson.PluginManager","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.138\core\src\main\java\hudson\PluginManager.java","181","1","2102","2","0","0","0","0","0","0","0","0","8","5","5","209","51","75","57","90","150","0.658537","0.275162","339","253","27","14","0.228292","397","3","5","1","7","2","893","1360","17","24","17","21","60","9","40","0","70","534","9","43","0","1342","1922","39","45","33","27","91","16","61","0","158","671","17","90","0","0","0","248","0","0","8","0","0","0","0","3","17","0","6","0","0","170","0","0","0","0","3","0","0","0","0","0","0","0","0","49","0"
"L49208","PluginManagerStaplerOverride","hudson.PluginManagerStaplerOverride","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.138\core\src\main\java\hudson\PluginManagerStaplerOverride.java","17","1","26","2","0","0","0","0","0","0","0","0","1","0","0","1","2","3","2","1","2","1","0.75","15","15","2","0","0.75","15","1","1","1","1","1","5","10","0","0","0","0","1","0","1","0","1","1","0","1","0","5","10","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3700","PluginWrapper","hudson.PluginWrapper","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.138\core\src\main\java\hudson\PluginWrapper.java","101","1","889","2","0","0","0","0","0","0","0","0","4","4","4","113","14","36","59","16","75","0.574074","0.38354","247","218","31","23","0.354749","254","1","1","0","0","1","397","709","19","23","19","23","59","5","53","3","59","193","5","53","3","462","789","24","33","23","26","69","8","62","3","89","220","9","73","3","0","2","111","1","35","6","0","6","0","27","2","3","0","2","0","0","79","0","0","4","0","1","0","0","0","0","1","0","0","0","24","0"
"L4925","Proc","hudson.Proc","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.138\core\src\main\java\hudson\Proc.java","64","1","517","2","0","0","0","0","0","0","0","0","1","1","1","8","1","33","23","0","8","1","0.754717","80","80","8","0","0.338129","141","0","0","3","3","0","26","124","3","3","3","3","8","1","7","0","8","5","1","7","0","276","454","17","9","17","9","36","3","30","0","40","130","3","32","0","0","3","82","1","20","2","0","6","0","11","0","0","0","0","1","0","64","1","0","4","0","1","0","0","0","0","1","0","0","0","17","0"
"L49573","ProxyConfiguration","hudson.ProxyConfiguration","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.138\core\src\main\java\hudson\ProxyConfiguration.java","82","1","409","2","0","0","0","0","0","0","0","0","2","3","3","42","12","13","16","18","40","0.315789","0.263959","52","47","6","13","0.178082","52","2","3","0","0","2","145","221","11","9","10","8","22","3","18","0","23","70","4","19","0","240","328","17","39","10","11","29","3","23","0","85","122","5","64","0","0","0","82","0","16","1","0","2","0","14","2","0","0","1","0","0","61","0","0","0","0","1","0","0","0","0","0","0","0","0","17","0"
"L50331","ResponseHeaderFilter","hudson.ResponseHeaderFilter","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.138\core\src\main\java\hudson\ResponseHeaderFilter.java","80","1","105","2","0","0","0","0","0","0","0","0","2","1","1","4","0","0","0","0","3","0.25","0.703125","45","43","1","3","0.703125","45","0","0","0","0","0","19","26","1","0","1","0","3","0","3","0","3","8","0","3","0","19","26","1","0","1","0","3","0","3","0","3","8","0","3","0","0","0","8","0","1","0","0","0","0","0","1","0","0","0","0","0","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L56689","StructuredForm","hudson.StructuredForm","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.138\core\src\main\java\hudson\StructuredForm.java","40","1","75","2","0","0","0","0","0","0","0","0","2","1","1","5","0","1","1","0","2","1","0.6","24","24","3","0","0.6","24","0","0","0","0","0","16","36","0","0","0","0","2","0","2","0","2","9","0","2","0","16","36","0","0","0","0","2","0","2","0","2","9","0","2","0","0","0","1","0","3","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19789","TcpSlaveAgentListener","hudson.TcpSlaveAgentListener","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.138\core\src\main\java\hudson\TcpSlaveAgentListener.java","86","1","545","2","0","0","0","0","0","0","0","0","1","2","2","16","7","8","9","8","15","0.875","0.550562","98","59","7","1","0.286652","131","0","0","0","0","0","80","164","7","4","7","4","7","3","7","0","7","34","3","7","0","326","460","21","15","15","9","32","3","29","3","50","151","3","45","3","0","8","82","2","17","1","0","11","0","5","1","4","0","0","1","0","69","0","0","10","0","0","0","0","0","0","0","0","0","0","8","0"
"L60151","UDPBroadcastFragment","hudson.UDPBroadcastFragment","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.138\core\src\main\java\hudson\UDPBroadcastFragment.java","39","1","58","2","0","0","0","0","0","0","0","0","1","0","0","2","2","1","1","1","3","1","0.793103","23","23","3","0","0.793103","23","1","1","0","0","1","6","20","0","0","0","0","2","0","2","0","2","1","0","2","0","6","20","0","0","0","0","2","0","2","0","2","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L60165","UDPBroadcastThread","hudson.UDPBroadcastThread","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.138\core\src\main\java\hudson\UDPBroadcastThread.java","51","1","148","2","0","0","0","0","0","0","0","0","1","3","3","14","6","2","3","8","13","0.4","0.236559","22","15","2","3","0.236559","22","0","0","0","0","0","71","98","8","0","8","0","5","3","4","0","5","37","3","4","0","71","98","8","0","8","0","5","3","4","0","5","37","3","4","0","0","1","16","1","9","0","0","0","0","8","0","0","0","0","1","0","11","0","0","2","0","0","0","0","0","0","0","0","0","0","5","0"
"L50299","URLConnectionDecorator","hudson.URLConnectionDecorator","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.138\core\src\main\java\hudson\URLConnectionDecorator.java","38","1","50","2","0","0","0","0","0","0","0","0","1","0","0","2","2","1","1","1","3","1","0.684211","13","13","3","0","0.684211","13","1","1","0","0","1","6","13","0","0","0","0","2","0","2","0","2","1","0","2","0","6","13","0","0","0","0","2","0","2","0","2","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L60240","Util","hudson.Util","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.138\core\src\main\java\hudson\Util.java","103","1","1765","2","0.0396936","2","16","4","0.0276609","0.0465872","46","43","45","8","4","274","7","223","392","8","97","0.78481","0.398583","619","503","62","17","0.398583","619","0","0","0","0","0","934","1663","19","11","19","11","89","5","78","0","89","556","5","78","0","934","1663","19","11","19","11","89","5","78","0","89","556","5","78","0","0","0","114","0","0","21","0","0","25","0","1","11","0","1","0","0","57","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0"
"L17188","WebAppMain","hudson.WebAppMain","L104","L103","C:\Users\user\OneDrive\Desktop\GITJENKINS\jenkins-stable-2.138\core\src\main\java\hudson\WebAppMain.java","81","1","409","2","0","0","0","0","0","0","0","0","1","3","3","37","19","5","2","18","25","0.5","0.361446","90","31","3","3","0.315254","93","0","0","1","1","0","159","280","7","1","7","1","7","0","5","0","7","98","0","5","0","202","329","14","2","9","1","12","2","9","0","24","119","2","19","1","0","2","47","7","13","2","0","3","0","12","0","2","0","2","4","0","32","0","0","2","0","0","0","0","1","0","0","0","0","0","11","0"
